,Title,Year,Certificate,Rating,Metascore,Votes,Gross,Movie_time_min,History,Biography,Horror,Adventure,Animation,Sport,Thriller,Drama,Western,Action,Mystery,Music,Romance,Film-Noir,War,Comedy,Family,Musical,Sci-Fi,Fantasy,Crime
198,38,2009,PG,7.6,78.0,501415,301959197.0,153,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
199,3,2006,R,7.6,,758744,210614939.0,117,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
200,8,2009,R,7.6,,527327,107509799.0,162,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
201,11,2005,R,7.6,62.0,303641,24149632.0,122,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
202,13,2000,Not Rated,7.6,81.0,176348,,114,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
203,15,2002,PG-13,7.6,80.0,527788,132072926.0,145,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
204,24,1996,PG-13,7.6,71.0,121659,92001027.0,111,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
205,25,1995,R,7.6,,374312,100012499.0,128,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206,28,1994,R,7.6,74.0,44614,11546543.0,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
207,8,1994,R,7.6,71.0,173734,50693162.0,102,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
208,12,1993,R,7.6,,180631,40903593.0,113,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
209,24,1990,PG,7.6,,189033,122012643.0,135,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210,7,1987,R,7.6,67.0,244178,53424681.0,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
211,13,1987,R,7.6,68.0,246607,65207127.0,109,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
212,12,1985,PG-13,7.6,78.0,33774,113164.0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
213,9,1981,R,7.6,77.0,173096,12465371.0,96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
214,12,1979,R,7.6,65.0,98140,22490039.0,92,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
215,35,1979,,7.6,72.0,29089,,102,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
216,20,1979,PG,7.6,76.0,127674,43000000.0,112,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
217,17,1968,M,7.6,63.0,55749,,158,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
218,16,1956,G,7.6,,47291,3000000.0,98,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
219,7,2018,R,7.5,67.0,172822,11977130.0,100,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
220,20,2017,R,7.5,75.0,395958,92029184.0,122,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
221,14,2014,R,7.5,69.0,267436,68372.0,97,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
222,42,2019,PG,7.5,71.0,115505,160799505.0,104,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223,31,2013,PG-13,7.5,76.0,634518,424668047.0,146,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
224,22,2011,R,7.5,72.0,99555,1196752.0,96,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
225,34,2011,PG-13,7.5,,435045,186848418.0,129,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
226,11,2009,PG,7.5,63.0,27890,78182.0,114,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227,8,2010,R,7.5,67.0,101720,205675.0,108,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
228,30,2011,PG-13,7.5,68.0,509473,176760185.0,105,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
229,24,2008,R,7.5,71.0,33079,551660.0,113,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
230,14,2016,PG-13,7.5,72.0,647817,232641920.0,115,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
231,13,2013,R,7.5,,276248,125095601.0,121,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
232,11,2011,PG-13,7.5,74.0,501101,54712227.0,93,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
233,10,2007,R,7.5,77.0,181554,25037897.0,191,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
234,18,2005,Not Rated,7.5,,38680,,119,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
235,27,2010,PG-13,7.5,69.0,402937,31494270.0,112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
236,27,2008,R,7.5,72.0,29300,275125.0,133,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
237,6,2005,R,7.5,74.0,219786,47403685.0,164,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
238,23,2004,PG-13,7.5,89.0,110088,11050094.0,119,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
239,41,2007,PG-13,7.5,71.0,537042,292004738.0,138,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
240,29,2003,R,7.5,75.0,48633,853718.0,116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
241,31,2004,PG-13,7.5,66.0,37405,1043896.0,100,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
242,33,1999,R,7.5,67.0,88656,3308029.0,116,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
243,44,2005,PG-13,7.5,68.0,739707,380262555.0,140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
244,12,1990,R,7.5,,315403,119394840.0,113,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
245,7,1989,PG-13,7.5,83.0,29237,10161099.0,137,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
246,6,1989,PG-13,7.5,69.0,352869,251188924.0,126,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
247,12,1988,R,7.5,78.0,82320,38413606.0,126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
248,36,1984,PG,7.5,,466324,179870271.0,118,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249,14,1978,PG-13,7.5,68.0,38716,,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
250,17,1970,G,7.5,,33095,29548291.0,144,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
251,28,1963,G,7.5,,39861,46300000.0,210,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
252,20,1961,TV-PG,7.5,72.0,48151,28900000.0,158,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
253,6,2021,R,7.4,64.0,164549,,92,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
254,5,2020,PG-13,7.4,69.0,428105,58456624.0,150,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
255,25,2019,PG-13,7.4,69.0,384312,390532085.0,129,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
256,33,2019,R,7.4,73.0,307562,171015687.0,130,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
257,24,2021,PG,7.4,75.0,118160,,107,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258,12,2016,R,7.4,69.0,97773,31886361.0,133,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
259,13,2016,R,7.4,70.0,301208,36261763.0,116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
260,30,2017,PG-13,7.4,82.0,240114,146880162.0,140,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
261,9,2014,R,7.4,68.0,579886,43037835.0,101,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
262,34,2015,PG-13,7.4,75.0,355401,195042377.0,131,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
263,22,2017,PG-13,7.4,73.0,558335,334201140.0,133,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
264,8,2015,R,7.4,,226787,52421953.0,124,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
265,16,2018,PG-13,7.4,64.0,399322,137690172.0,140,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
266,11,2012,R,7.4,,352696,27108272.0,172,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
267,6,2012,R,7.4,84.0,551590,66486205.0,113,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
268,36,2011,PG-13,7.4,73.0,470893,209397903.0,132,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
269,19,2009,R,7.4,,283036,73343413.0,109,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
270,14,2009,R,7.4,65.0,47612,228477.0,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
271,26,2008,R,7.4,76.0,37127,476270.0,150,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
272,12,2017,PG-13,7.4,76.0,613118,412563408.0,141,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
273,9,2008,R,7.4,73.0,45167,627047.0,148,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
274,21,2005,R,7.4,81.0,230552,31493782.0,96,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
275,10,2003,R,7.4,67.0,69975,58331254.0,139,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
276,47,2003,PG-13,7.4,81.0,211906,93927920.0,138,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
277,16,2003,PG-13,7.4,68.0,528534,214949694.0,134,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
278,11,2002,R,7.4,,318986,1203974.0,107,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
279,5,2000,PG-13,7.4,64.0,589292,157299717.0,104,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
280,8,1996,R,7.4,,324024,134069511.0,136,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281,5,1981,R,7.4,78.0,28629,11492915.0,123,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
282,9,1981,PG,7.4,,59750,34967437.0,140,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
283,22,1976,R,7.4,89.0,47471,,91,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
284,11,1972,PG,7.4,,30794,36734619.0,123,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
285,10,1971,R,7.4,80.0,32035,389650.0,112,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
286,7,1968,M/PG,7.4,81.0,65770,42300873.0,114,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
287,21,1963,PG,7.4,83.0,127012,24796765.0,115,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288,31,2019,TV-MA,7.3,72.0,206840,,122,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
289,17,2021,R,7.3,72.0,224897,,132,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
290,8,2021,PG-13,7.3,62.0,155583,,115,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
291,8,2016,R,7.3,,129980,52853219.0,144,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
292,21,2017,PG,7.3,75.0,138566,175750384.0,104,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
293,4,2017,TV-MA,7.3,75.0,113296,,120,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
294,8,2015,PG,7.3,70.0,124802,10137502.0,123,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
295,9,2014,TV-MA,7.3,,32538,,105,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
296,36,2014,Not Rated,7.3,,27016,706893.0,160,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
297,23,2015,PG-13,7.3,66.0,794324,459005868.0,141,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
298,15,2014,R,7.3,72.0,459164,350126372.0,133,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
299,14,2016,R,7.3,,278312,86260045.0,128,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
300,14,2015,R,7.3,73.0,82434,18700837.0,102,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
301,13,2018,PG-13,7.3,88.0,680150,700059566.0,134,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
302,23,2015,PG-13,7.3,,291253,45445109.0,116,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
303,9,2011,PG-13,7.3,66.0,367707,209837675.0,130,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
304,19,2010,PG-13,7.3,,191837,21148651.0,133,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
305,21,2012,PG,7.3,,164267,103412758.0,97,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
306,7,2008,Not Rated,7.3,,58700,2430631.0,186,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
307,34,2021,TV-MA,7.3,67.0,28987,,83,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
308,10,2008,R,7.3,,243716,5694401.0,114,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
309,21,2008,Not Rated,7.3,,27469,,118,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
310,8,2010,PG,7.3,63.0,241575,148415853.0,95,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
311,24,2011,PG,7.3,68.0,223636,77591831.0,107,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
312,26,2008,R,7.3,69.0,34808,128486.0,130,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
313,7,2015,PG-13,7.3,64.0,609977,180202163.0,117,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
314,11,2006,PG-13,7.3,77.0,103962,5490423.0,120,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
315,19,2019,PG-13,7.3,,247979,85710210.0,122,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
316,14,2006,R,7.3,,98862,6855137.0,122,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
317,42,2006,PG-13,7.3,,677476,423315812.0,151,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
318,10,2004,R,7.3,73.0,173722,2338695.0,105,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
319,16,2004,R,7.3,,246660,59020957.0,101,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320,34,2004,R,7.3,62.0,187370,24006726.0,119,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
321,12,2004,PG-13,7.3,83.0,578157,373585825.0,127,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
322,14,2001,PG,7.3,68.0,77476,489600.0,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
323,10,2002,PG-13,7.3,73.0,728148,403706375.0,121,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
324,5,1998,R,7.3,67.0,178061,41616262.0,122,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
325,14,1998,R,7.3,62.0,136116,44484065.0,140,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
326,18,1998,R,7.3,67.0,235040,111549836.0,132,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
327,12,1997,PG-13,7.3,71.0,537384,250690539.0,98,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
328,19,1997,R,7.3,76.0,91553,28014536.0,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
329,12,1995,R,7.3,66.0,107441,91400000.0,116,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
330,20,1994,R,7.3,74.0,225227,50282766.0,118,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
331,11,1991,R,7.3,,169682,43218387.0,122,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
332,6,1990,R,7.3,,69961,5017971.0,117,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333,6,1988,PG,7.3,,107135,57269863.0,126,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
334,9,1988,R,7.3,,120755,13008928.0,94,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
335,27,1986,PG,7.3,,38813,5849647.0,84,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336,29,1986,PG,7.3,71.0,82288,109713132.0,119,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
337,27,1986,PG-13,7.3,,131659,11100000.0,99,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
338,23,1985,R,7.3,81.0,31610,17307019.0,116,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
339,14,1984,PG,7.3,,208982,90815558.0,126,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
340,17,1984,R,7.3,66.0,174625,234760478.0,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
341,8,1978,PG,7.3,81.0,167253,134218018.0,143,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
342,21,1972,R,7.3,,35440,4061613.0,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
343,12,1972,R,7.3,68.0,28897,1288019.0,107,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
344,15,1969,G,7.3,70.0,44468,,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
345,23,1963,G,7.3,,26364,4578000.0,104,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
346,22,2017,Not Rated,7.2,79.0,62898,,132,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
347,10,2016,R,7.2,,46275,2959288.0,120,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
348,23,2016,TV-MA,7.2,,36361,,108,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
349,15,2015,Not Rated,7.2,,33008,6557047.0,158,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
350,13,2017,R,7.2,65.0,168932,51342000.0,115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
351,25,2014,R,7.2,74.0,25982,49284.0,116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
352,3,2014,R,7.2,83.0,53993,1268760.0,99,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
353,29,2013,TV-PG,7.2,,27235,2553002.0,85,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354,8,2014,PG-13,7.2,,158120,115637895.0,137,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
355,9,2011,PG-13,7.2,72.0,152244,79884879.0,146,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
356,16,2012,PG-13,7.2,68.0,874498,408010692.0,142,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
357,15,2011,PG,7.2,67.0,266632,165249063.0,90,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
358,11,2009,R,7.2,,86062,1818681.0,103,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
359,14,2012,R,7.2,69.0,528632,138447667.0,109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
360,29,2009,R,7.2,66.0,93333,9081782.0,129,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
361,19,2016,PG-13,7.2,76.0,306332,72082998.0,103,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
362,22,2009,R,7.2,62.0,29729,1260917.0,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
363,12,2021,R,7.2,,117637,,119,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
364,8,2008,R,7.2,,143042,28644813.0,137,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
365,7,2007,R,7.2,,321779,47003582.0,124,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
366,11,2007,PG-13,7.2,65.0,715160,256386216.0,101,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
367,3,2006,Not Rated,7.2,,35934,804388.0,171,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
368,13,2014,R,7.2,,351334,101530738.0,132,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
369,5,2006,Not Rated,7.2,,31994,2100110.0,168,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
370,32,2007,R,7.2,74.0,45753,5701643.0,126,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
371,5,2005,R,7.2,72.0,103922,2060589.0,110,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
372,19,2004,PG-13,7.2,70.0,61331,61255921.0,118,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
373,34,2005,PG-13,7.2,,55887,,101,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
374,26,2004,R,7.2,64.0,164570,32774834.0,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
375,25,2003,R,7.2,69.0,73032,4560061.0,105,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
376,9,2005,PG-13,7.2,81.0,407890,218080025.0,187,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
377,17,2005,R,7.2,63.0,276084,47398413.0,144,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
378,16,2002,R,7.2,65.0,135583,78122718.0,138,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
379,19,2003,R,7.2,62.0,544824,281492479.0,138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
380,11,2000,R,7.2,63.0,263268,113330342.0,165,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
381,14,1999,R,7.2,65.0,84288,24362501.0,117,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
382,17,1997,R,7.2,,280350,54814377.0,129,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
383,8,1997,R,7.2,82.0,361208,112225777.0,138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
384,19,1996,R,7.2,,299221,25753840.0,108,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
385,12,1995,R,7.2,66.0,69626,7919000.0,145,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
386,9,1995,PG-13,7.2,65.0,247537,106600000.0,130,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
387,9,1995,R,7.2,,178715,25625110.0,104,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
388,9,1994,R,7.2,63.0,248046,146282411.0,141,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
389,5,1994,R,7.2,78.0,345514,121248145.0,116,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
390,19,1993,R,7.2,74.0,98616,102314283.0,128,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
391,38,1991,PG,7.2,65.0,73260,74888996.0,110,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
392,15,1989,R,7.2,70.0,168535,147253986.0,114,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
393,11,1986,R,7.2,,45656,5844868.0,97,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
394,9,1985,PG-13,7.2,64.0,41335,33200000.0,133,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
395,13,1985,R,7.2,67.0,28265,7936012.0,111,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
